Unnamed: 0,debate_unit_id,label,span,source_annotators
281,92435,answer,"det har vi f.eks. erkendt, når det gælder oliebranchen. Vi er ved at udfase olieproduktionen i Danmark, og i stedet indleder vi et stort vindmølleeventyr, bl.a. for de mennesker, der bor i Esbjerg og har arbejdet i oliebaserede erhverv i årevis. Vi bliver nødt til også at se sådan på det i forhold til forskellige andre brancher. Men jeg har faktisk mange forhåbninger til, at vi i fremtiden kan skabe jobs inden for et innovativt grønt landbrug, som baserer sig meget på planteområdet.","5PIQCGDC,T4XQCNVT"
282,92435,answer,"Selvfølgelig skal vi skabe grønne arbejdspladser i Danmark, og jeg tror sådan set, at den her 70-procentsmålsætning har potentiale til at skabe enormt mange arbejdspladser i fremtiden.","5PIQCGDC,TMOFL9OS"
283,92435,answer,"Jeg synes, de to ting går hånd i hånd. Selvfølgelig skal vi skabe grønne arbejdspladser i Danmark, og jeg tror sådan set, at den her 70-procentsmålsætning har potentiale til at skabe enormt mange arbejdspladser i fremtiden. Og heldigvis er vi jo som nation gode til faktisk at omstille os","5PIQCGDC,T4XQCNVT"
284,92435,answer,"Det er sådan noget, vi skal i fremtiden, og det vil jeg glæde mig til at lave med flere partier herinde.","5PIQCGDC,T4XQCNVT"
285,92435,answer,"Men jeg har faktisk mange forhåbninger til, at vi i fremtiden kan skabe jobs inden for et innovativt grønt landbrug, som baserer sig meget på planteområdet.","TMOFL9OS,X8ONC7FW"
286,92435,answer,"Selvfølgelig skal vi skabe grønne arbejdspladser i Danmark, og jeg tror sådan set, at den her 70-procentsmålsætning har potentiale til at skabe enormt mange arbejdspladser i fremtiden.","TMOFL9OS,T4XQCNVT"
287,92435,evasion,"Men der er jo heller ikke nogen tvivl om, at vi skal omlægge forskellige brancher, det har vi f.eks. erkendt, når det gælder oliebranchen. Vi er ved at udfase olieproduktionen i Danmark, og i stedet indleder vi et stort vindmølleeventyr, bl.a. for de mennesker, der bor i Esbjerg og har arbejdet i oliebaserede erhverv i årevis.","TMOFL9OS,X8ONC7FW"
288,92435,self_promotion,"Jeg kommer selv fra det vestjyske, både min mormor og min farmor arbejdede på nogle syfabrikker, som forsvandt. Til gengæld lavede man andre arbejdspladser derovre, bl.a. med udgangspunkt i grøn omstilling og vindmøller.","5PIQCGDC,TMOFL9OS"
289,92435,self_promotion,"Jeg kommer selv fra det vestjyske, både min mormor og min farmor arbejdede på nogle syfabrikker, som forsvandt. Til gengæld lavede man andre arbejdspladser derovre, bl.a. med udgangspunkt i grøn omstilling og vindmøller.","5PIQCGDC,T4XQCNVT"
290,92435,self_promotion,"Jeg kommer selv fra det vestjyske, både min mormor og min farmor arbejdede på nogle syfabrikker, som forsvandt. Til gengæld lavede man andre arbejdspladser derovre, bl.a. med udgangspunkt i grøn omstilling og vindmøller.","TMOFL9OS,T4XQCNVT"
291,92442,answer,"Jeg tror ikke, vi kommer ud over, at det ikke kan være lineært.","FEG68TDY,3W55WS04"
292,92443,answer,Det er jeg meget enig i.,"0XG4V7HF,3W55WS04"
293,92443,self_promotion,"Jeg var inviteret til, fordi jeg tidligere har været minister for området, at deltage i en debat i Sverige her i formiddags, altså en virtuel debat, om, hvad man kunne gøre i boligområderne, og hvad man kunne gøre ved kriminalitet osv.","0XG4V7HF,3W55WS04"
294,92444,evasion,"Men der er én ting, der undrer mig i den kampagne, der nærmest har været ført for at skulle have børnene hjem, og det er den fuldstændige mangel på erkendelse af, hos nogle, ikke hos Parti_G, at mødrene jo følger med – og måske også fædrene. Jeg ved godt, at alle taler om, at fædrene ikke er der. Ved vi egentlig det? Det kunne være, at de lige pludselig også kom. Og så siger jeg: Er dem, der er så vilde med at få dem hjem, også dem, der så siger, at det var det, vi måtte forvente, den dag nogle af de mennesker er med til at planlægge eller begå et terrorangreb på dansk grund? Den del mangler i debatten.","3W55WS04,H3RLK3KQ"
295,92446,answer,"Jeg er da enig i, at det er et kæmpe problem, hvis folk flygter fra de lejre, de er i, og også render rundt og laver problemer alle andre steder i verden.","0XG4V7HF,3W55WS04"
296,92446,evasion,"Hvad er det for et signal, vi sender, hvis der nu bliver udråbt et kalifat i Afrika om et år? Er det, at man bare skal tage af sted?","0XG4V7HF,3W55WS04"
297,92447,answer,"Godt spørgsmål. Det, at det fortsat er forbudt at sidde og drikke en kop kaffe ved en udendørs café, selv om regeringens egne beregninger viser, at det er mere eller mindre risikofrit, er meningsløst. Jeg kan ikke se grunden til, at vi siger, at folk stadig væk ikke må sidde udenfor på café, når beregningerne viser, at der ikke er nogen risiko ved det.","5PIQCGDC,T4XQCNVT"
298,92447,answer,"Det, at det fortsat er forbudt at sidde og drikke en kop kaffe ved en udendørs café, selv om regeringens egne beregninger viser, at det er mere eller mindre risikofrit, er meningsløst. Jeg kan ikke se grunden til, at vi siger, at folk stadig væk ikke må sidde udenfor på café, når beregningerne viser, at der ikke er nogen risiko ved det. Det mener jeg er et urimeligt indgreb i borgernes frihed","5PIQCGDC,X8ONC7FW"
299,92447,answer,"Hellere være forsigtig, hellere bevare nogle rejserestriktioner eller andre restriktioner, selv om alle er vaccineret, hellere gå et skridt for langt i indgrebene i borgernes frihed for at sikre folkesundheden.","TMOFL9OS,X8ONC7FW"
300,92447,answer,"Det, jeg egentlig kritiserer, er, hvordan man lægger vægten og lægger snittet, og der synes jeg, vi har en tendens til i alt for vidt omfang at være overforsigtige. Og man kan også se det med den her genåbning af Danmark, som jeg mener sker for langsomt, for smittetallene berettiger ikke til den fortsatte nedlukning","T4XQCNVT,X8ONC7FW"
301,92448,answer,"Det ene er det med arbejdspladserne, og det fornemmer jeg egentlig at både oppositionen og regeringen er enige om. Derudover vil jeg sige, at det internationale udsyn er afgørende for mig. Jeg har det lidt sådan, at jeg ikke synes, at det nytter noget, at vi nedbringer CO 2 -udslippet Danmark med bare 1 g CO 2 , hvis det betyder, at det stiger med f.eks. 0,5 g i udlandet. Den der klimanationalisme, som flere partier har været inde på i dag, synes jeg er fuldstændig meningsløs, og jeg håber, at det også er noget, der kan blive et fokusområde i forhandlingerne, at sige: Prøv at høre her, vi må jo gøre det, der gavner allermest i forhold til det globale CO 2 -udslip, og det kan godt være, at det isoleret set i Danmark så skal stige, hvis man vinder konkurrenceandele fra andre lande.","3W55WS04,QLQE68OW"
302,92449,answer,"jeg har forstået aftalen sådan, at man har den ambition at tage børnene hjem uden mødrene, og nu afsøger man, om det er muligt","5F0GOPY8,I65KPX5S"
303,92449,answer,"Nej, jeg har forstået aftalen sådan, at man har den ambition at tage børnene hjem uden mødrene, og nu afsøger man, om det er muligt.","5F0GOPY8,V8LMMQZN"
304,92449,answer,"jeg har forstået aftalen sådan, at man har den ambition at tage børnene hjem uden mødrene, og nu afsøger man, om det er muligt","I65KPX5S,V8LMMQZN"
305,92449,self_promotion,"Det, som jeg foreslog et par uger inden regeringen kom på en genial idé, var, at vi skulle strække os længere for at undersøge, om man kunne tage nogle af børnene eller alle børnene med hjem uden mødrene, eksempelvis ved at de frivilligt giver afkald på dem","5F0GOPY8,V8LMMQZN"
306,92450,answer,"Ja, det er jeg. Jeg synes, det her er en utrolig svær politisk sag, og jeg synes, at den der sort-hvide tilgang med at sige, at de ikke er danske børn, og at de bare skal bøde for forældrenes valg og sådan noget, er unuanceret, ligesom det er unuanceret at sige, at det er fuldstændig uproblematisk bare at hente hele baduljen hjem. Men det, at vi har et ansvar som retssamfund, synes jeg er ubestrideligt. Det er ikke ensbetydende med, at sagen er helt ligetil og enkel, men det ansvar synes jeg ikke man kan bestride at man har som et ansvarligt parti.","X8ONC7FW,PCIEWQQM"
307,92450,answer,"Ja, det er jeg. Jeg synes, det her er en utrolig svær politisk sag, og jeg synes, at den der sort-hvide tilgang med at sige, at de ikke er danske børn, og at de bare skal bøde for forældrenes valg og sådan noget, er unuanceret, ligesom det er unuanceret at sige, at det er fuldstændig uproblematisk bare at hente hele baduljen hjem. Men det, at vi har et ansvar som retssamfund, synes jeg er ubestrideligt. Det er ikke ensbetydende med, at sagen er helt ligetil og enkel, men det ansvar synes jeg ikke man kan bestride at man har som et ansvarligt parti.","X8ONC7FW,EN4AMWYO"
308,92450,answer,"Ja, det er jeg. Jeg synes, det her er en utrolig svær politisk sag, og jeg synes, at den der sort-hvide tilgang med at sige, at de ikke er danske børn, og at de bare skal bøde for forældrenes valg og sådan noget, er unuanceret, ligesom det er unuanceret at sige, at det er fuldstændig uproblematisk bare at hente hele baduljen hjem. Men det, at vi har et ansvar som retssamfund, synes jeg er ubestrideligt. Det er ikke ensbetydende med, at sagen er helt ligetil og enkel, men det ansvar synes jeg ikke man kan bestride at man har som et ansvarligt parti.","PCIEWQQM,EN4AMWYO"
309,92450,evasion,"Jeg har en tese om, at andre blå politikere kunne have de samme holdninger som mig, men at det, når man ikke står frem med dem, så er, fordi man er bange for at blive rost af Taleren eller blive beskyldt for en slap udlændingepolitik. Det synes jeg i hvert fald i den her diskussion generelt er symptomatisk for, hvordan udlændingedebatten sådan lidt har udviklet sig til at blive en mærkelig skyttegravskrig, selv om vi jo egentlig næsten alle sammen, i hvert fald på den her side, er enige om, at vi skal føre en stram udlændingepolitik. Så lad os komme i gang med det i stedet for.","PCIEWQQM,EN4AMWYO"
310,92452,answer,"Jo, det anerkender vi selvfølgelig","X8ONC7FW,DIPTZ1WV"
311,92453,answer,"Jeg synes helt klart, at der er en del, vi kan samarbejde om. Når det gælder de danske ansvarsområder i Grønland, skal vi også kigge på retssystemet og kriminallovgivningen og på, hvordan vi sikrer os, at folk, der har begået seksuelle overgreb på børn, faktisk bliver straffet på det niveau, som det kræver, for det går ikke, at man bare kan møde sin gerningsmand på gaden, efter det er sket. Det er nogle af de specifikke samtaler, jeg synes vi kan begynde at have med det danske Folketing, idet ansvaret ligger her.","3W55WS04,H3RLK3KQ"
312,92454,answer,"Det er derfor, jeg har et ønske om, at parlamentet i Danmark og parlamentet i Grønland skal have en stærkere dialog og en stærkere måde at kunne forhandle på, både om lovgivning og om andre ting, man skal forhandle om Grønland, på en direkte måde, hvor vi kommer til at omstrukturere.","X8ONC7FW,PCIEWQQM"
313,92454,answer,"Det er derfor, jeg har et ønske om, at parlamentet i Danmark og parlamentet i Grønland skal have en stærkere dialog og en stærkere måde at kunne forhandle på, både om lovgivning og om andre ting, man skal forhandle om Grønland, på en direkte måde, hvor vi kommer til at omstrukturere.","X8ONC7FW,EN4AMWYO"
314,92454,answer,"Jeg synes, vi bliver nødt til at lave et forum, der gør, at vi også kan skabe de her dialoger på parlamentarisk plan, og så skal vi kunne finde en eller anden omstrukturering i fællesskab, i en fælles dialog om, hvad det er, der passer bedst.","X8ONC7FW,PCIEWQQM"
315,92454,answer,"Men det er jo der, jeg forestiller mig, at forslaget om et slags folketingsråd – eller hvad vi kommer til at kalde det – kan komme til gavn. Lige nu er det sådan, at når Danmark og Grønland eller for den sags skyld Færøerne skal forhandle om noget, er det ikke på regeringsplan. Jeg synes, vi bliver nødt til at lave et forum, der gør, at vi også kan skabe de her dialoger på parlamentarisk plan, og så skal vi kunne finde en eller anden omstrukturering i fællesskab, i en fælles dialog om, hvad det er, der passer bedst.","X8ONC7FW,EN4AMWYO"
316,92454,answer,"Når Grønland er så stort, som det er, er der også en masse små subkulturer, man bliver nødt til at tage med, og det bliver repræsenteret i langt højere grad i Inatsisartut, end det gør i Folketinget, fordi vi kun er to mandater. Det er derfor, jeg har et ønske om, at parlamentet i Danmark og parlamentet i Grønland skal have en stærkere dialog og en stærkere måde at kunne forhandle på, både om lovgivning og om andre ting, man skal forhandle om Grønland, på en direkte måde, hvor vi kommer til at omstrukturere.","PCIEWQQM,EN4AMWYO"
317,92454,answer,"Jeg synes, vi bliver nødt til at lave et forum, der gør, at vi også kan skabe de her dialoger på parlamentarisk plan, og så skal vi kunne finde en eller anden omstrukturering i fællesskab, i en fælles dialog om, hvad det er, der passer bedst.","PCIEWQQM,EN4AMWYO"
318,92458,evasion,"Jeg kan bare fornemme, at der er et rimelig stort flertal i Lagtinget, som ser det ansvarlige i at være en del af forsvarsalliancen, og som vil tage sit ansvar på sig. Men nu må vi se. Nu er det op til landsstyret at forhandle,","X8ONC7FW,DIPTZ1WV"
319,92458,evasion,"Selvfølgelig er det sådan på Færøerne – det ved alle sammen – at folk ikke er enige om en natradar på Færøerne. Der vil altid være nogle, som synes, det er en dårlig idé og siger nej.","X8ONC7FW,DIPTZ1WV"
320,97232,attack,"Jeg er godt klar over, at ministeren har det meget, meget svært med frihed og folks egne muligheder for at præge eget liv.","I65KPX5S,X8ONC7FW"
321,101054,answer,"Det er, fordi det ikke er en regering, der er glad for skattestigninger.","3W55WS04,QLQE68OW"
322,101054,answer,"Det er, fordi det ikke er en regering, der er glad for skattestigninger.","3W55WS04,H3RLK3KQ"
323,101054,answer,"Det er, fordi det ikke er en regering, der er glad for skattestigninger.","QLQE68OW,H3RLK3KQ"
324,101054,evasion,"Nu kan jeg jo ikke nå at svare fyldestgørende på det spørgsmål på 30 sekunder, men vi står over for at skulle forhandle en stor skattereform på hele klimaområdet med ensartet CO 2 -afgift, og hvis man går alt for dogmatisk til den opgave, tror jeg ikke at man løser klimakrisen eller får indrettet afgifts- og skattesystemet, så det passer til dansk erhvervsliv. Så måske skal vi tage diskussionen også ved forhandlingsbordet.","3W55WS04,QLQE68OW"
325,101054,evasion,"Nu kan jeg jo ikke nå at svare fyldestgørende på det spørgsmål på 30 sekunder, men vi står over for at skulle forhandle en stor skattereform på hele klimaområdet med ensartet CO 2 -afgift, og hvis man går alt for dogmatisk til den opgave, tror jeg ikke at man løser klimakrisen eller får indrettet afgifts- og skattesystemet, så det passer til dansk erhvervsliv. Så måske skal vi tage diskussionen også ved forhandlingsbordet.","3W55WS04,H3RLK3KQ"
326,101054,evasion,"Nu kan jeg jo ikke nå at svare fyldestgørende på det spørgsmål på 30 sekunder, men vi står over for at skulle forhandle en stor skattereform på hele klimaområdet med ensartet CO 2 -afgift, og hvis man går alt for dogmatisk til den opgave, tror jeg ikke at man løser klimakrisen eller får indrettet afgifts- og skattesystemet, så det passer til dansk erhvervsliv. Så måske skal vi tage diskussionen også ved forhandlingsbordet.","QLQE68OW,H3RLK3KQ"
