Unnamed: 0,debate_unit_id,label,annotator_1,annotator_2,span_1,span_2,dice,contained
795,89358,attack,3W55WS04,H3RLK3KQ,"Taleren hopper jo præcis i den fælde, jeg anmeldte nogle ville hoppe i, da vi foreslog det her, nemlig at når det først kom til lovgivning, ville for mange partier sige: Nej, ikke lige præcis det dér, for det synes vi er rigtig, rigtig godt","Taleren hopper jo præcis i den fælde, jeg anmeldte nogle ville hoppe i, da vi foreslog det her, nemlig at når det først kom til lovgivning, ville for mange partier sige: Nej, ikke lige præcis det dér, for det synes vi er rigtig, rigtig godt, ikke lige præcis det dér, nej, den der regulering kan vi godt lide. Og hvis alle tænker sådan, kommer vi aldrig til at tænke nyt i Danmark. Jeg vil gerne gentage, hvad jeg har sagt før: Skiftende regeringer har ønsket at afbureaukratisere den offentlige sektor, men det er ikke lykkedes nogen som helst. Jeg tror egentlig på, at de her syv kommuner kommer til at vise vejen, men det kræver, at alle i Folketinget træder et skridt tilbage og faktisk overlader det til borgerne, til de pårørende, til medarbejderne og til de lokale politikere.",0.5671641791044776,True
796,89358,attack,3W55WS04,H3RLK3KQ,ikke lige præcis det dér,"Det var et interessant svar, for det hænger rigtig dårligt sammen med den aftale, der bl.a. er indgået på ældreområdet. Når de borgerlige partier ikke kunne være med i velfærdsaftalen på ældreområdet, er det jo netop, fordi den tilgodeser kommunerne på bekostning af borgerne. For med den aftale, der er lavet, gives der mulighed for, at kommunerne kan ofre de ældres ret til frit at vælge bolig, frit at vælge personlig pleje, frit at vælge genoptræningsydelser og frit at vælge anden personlig og praktisk hjælp. Så kan Taleren ikke se, at der er en voldsom uoverensstemmelse mellem det, Taleren siger nu, og den aftale, der rent faktisk er indgået?",0.0519480519480519,False
797,89358,attack,3W55WS04,H3RLK3KQ,ikke lige præcis det dér,"Taleren hopper jo præcis i den fælde, jeg anmeldte nogle ville hoppe i, da vi foreslog det her, nemlig at når det først kom til lovgivning, ville for mange partier sige: Nej, ikke lige præcis det dér, for det synes vi er rigtig, rigtig godt, ikke lige præcis det dér, nej, den der regulering kan vi godt lide. Og hvis alle tænker sådan, kommer vi aldrig til at tænke nyt i Danmark. Jeg vil gerne gentage, hvad jeg har sagt før: Skiftende regeringer har ønsket at afbureaukratisere den offentlige sektor, men det er ikke lykkedes nogen som helst. Jeg tror egentlig på, at de her syv kommuner kommer til at vise vejen, men det kræver, at alle i Folketinget træder et skridt tilbage og faktisk overlader det til borgerne, til de pårørende, til medarbejderne og til de lokale politikere.",0.0792079207920792,True
798,89358,attack,3W55WS04,H3RLK3KQ,"nej, den der regulering kan vi godt lide. Og hvis alle tænker sådan, kommer vi aldrig til at tænke nyt i Danmark.","Det var et interessant svar, for det hænger rigtig dårligt sammen med den aftale, der bl.a. er indgået på ældreområdet. Når de borgerlige partier ikke kunne være med i velfærdsaftalen på ældreområdet, er det jo netop, fordi den tilgodeser kommunerne på bekostning af borgerne. For med den aftale, der er lavet, gives der mulighed for, at kommunerne kan ofre de ældres ret til frit at vælge bolig, frit at vælge personlig pleje, frit at vælge genoptræningsydelser og frit at vælge anden personlig og praktisk hjælp. Så kan Taleren ikke se, at der er en voldsom uoverensstemmelse mellem det, Taleren siger nu, og den aftale, der rent faktisk er indgået?",0.1290322580645161,False
799,89358,attack,3W55WS04,H3RLK3KQ,"nej, den der regulering kan vi godt lide. Og hvis alle tænker sådan, kommer vi aldrig til at tænke nyt i Danmark.","Taleren hopper jo præcis i den fælde, jeg anmeldte nogle ville hoppe i, da vi foreslog det her, nemlig at når det først kom til lovgivning, ville for mange partier sige: Nej, ikke lige præcis det dér, for det synes vi er rigtig, rigtig godt, ikke lige præcis det dér, nej, den der regulering kan vi godt lide. Og hvis alle tænker sådan, kommer vi aldrig til at tænke nyt i Danmark. Jeg vil gerne gentage, hvad jeg har sagt før: Skiftende regeringer har ønsket at afbureaukratisere den offentlige sektor, men det er ikke lykkedes nogen som helst. Jeg tror egentlig på, at de her syv kommuner kommer til at vise vejen, men det kræver, at alle i Folketinget træder et skridt tilbage og faktisk overlader det til borgerne, til de pårørende, til medarbejderne og til de lokale politikere.",0.358974358974359,True
800,89359,evasion,5F0GOPY8,V8LMMQZN,"Jeg tænker, det er utrolig vigtigt, når vi diskuterer nogle af de grundlæggende strukturer på arbejdsmarkedet, at vi ikke gør det på baggrund af enkeltsager, som man altid kan få sympati for.","eg tænker, det er utrolig vigtigt, når vi diskuterer nogle af de grundlæggende strukturer på arbejdsmarkedet, at vi ikke gør det på baggrund af enkeltsager, som man altid kan få sympati for. For selvfølgelig tænker man instinktivt, når man ser forsiden af Ekstra Bladet om en kvinde, der vælger at arbejde ekstra, fordi der er corona: Hvorfor i alverden skal den kvindes mand så trækkes i sin førtidspension? Det er jo, fordi vi har et gammelt hæderkronet princip i Danmark om, at hvis man kan forsørge sig selv, skal man gøre det",0.5510204081632653,False
801,89359,evasion,5F0GOPY8,V8LMMQZN,"Jeg tænker, det er utrolig vigtigt, når vi diskuterer nogle af de grundlæggende strukturer på arbejdsmarkedet, at vi ikke gør det på baggrund af enkeltsager, som man altid kan få sympati for.","hvis man kan forsørge sig selv og sin husstand – det gælder i hvert fald for en del af de sociale ydelser – så skal man gøre det, før man søger hjælp hos det offentlige. Og jeg vil, selv om jeg har al mulig sympati for den konkrete sag, egentlig gerne holde fast i idéen om, at man i Danmark forsørger sig selv og sin familie, hvis man overhovedet kan.",0.1707317073170731,False
802,89359,evasion,5F0GOPY8,V8LMMQZN,"Jeg tænker, det er utrolig vigtigt, når vi diskuterer nogle af de grundlæggende strukturer på arbejdsmarkedet, at vi ikke gør det på baggrund af enkeltsager, som man altid kan få sympati for.","I al respekt bliver jeg nødt til at være fuldstændig ærlig og sige, at jeg synes, det er begyndt at være for letkøbt med den der kritik på klimaområdet.",0.1509433962264151,False
803,89359,evasion,5F0GOPY8,V8LMMQZN,"Jeg tænker, det er utrolig vigtigt, når vi diskuterer nogle af de grundlæggende strukturer på arbejdsmarkedet, at vi ikke gør det på baggrund af enkeltsager, som man altid kan få sympati for.","Vi har nu truffet rigtig mange beslutninger i fællesskab. Vi har tænkt os at fortsætte ad den vej, men det bliver mere og mere omkostningsfuldt for erhvervslivet, for landbruget og for den enkelte dansker. Og derfor bliver vi nødt til i den fremtidige klimadiskussion at have flere bud på, hvordan det faktisk kan lade sig gøre, uden at det svækker Danmarks konkurrenceevne eller betyder, at arbejdspladser bare flytter ud af vores land.",0.1176470588235294,False
804,89359,evasion,5F0GOPY8,V8LMMQZN,"I al respekt bliver jeg nødt til at være fuldstændig ærlig og sige, at jeg synes, det er begyndt at være for letkøbt med den der kritik på klimaområdet.","eg tænker, det er utrolig vigtigt, når vi diskuterer nogle af de grundlæggende strukturer på arbejdsmarkedet, at vi ikke gør det på baggrund af enkeltsager, som man altid kan få sympati for. For selvfølgelig tænker man instinktivt, når man ser forsiden af Ekstra Bladet om en kvinde, der vælger at arbejde ekstra, fordi der er corona: Hvorfor i alverden skal den kvindes mand så trækkes i sin førtidspension? Det er jo, fordi vi har et gammelt hæderkronet princip i Danmark om, at hvis man kan forsørge sig selv, skal man gøre det",0.1263157894736842,False
805,89359,evasion,5F0GOPY8,V8LMMQZN,"I al respekt bliver jeg nødt til at være fuldstændig ærlig og sige, at jeg synes, det er begyndt at være for letkøbt med den der kritik på klimaområdet.","hvis man kan forsørge sig selv og sin husstand – det gælder i hvert fald for en del af de sociale ydelser – så skal man gøre det, før man søger hjælp hos det offentlige. Og jeg vil, selv om jeg har al mulig sympati for den konkrete sag, egentlig gerne holde fast i idéen om, at man i Danmark forsørger sig selv og sin familie, hvis man overhovedet kan.",0.1772151898734177,False
806,89359,evasion,5F0GOPY8,V8LMMQZN,"I al respekt bliver jeg nødt til at være fuldstændig ærlig og sige, at jeg synes, det er begyndt at være for letkøbt med den der kritik på klimaområdet.","I al respekt bliver jeg nødt til at være fuldstændig ærlig og sige, at jeg synes, det er begyndt at være for letkøbt med den der kritik på klimaområdet.",1.0,True
807,89359,evasion,5F0GOPY8,V8LMMQZN,"I al respekt bliver jeg nødt til at være fuldstændig ærlig og sige, at jeg synes, det er begyndt at være for letkøbt med den der kritik på klimaområdet.","Vi har nu truffet rigtig mange beslutninger i fællesskab. Vi har tænkt os at fortsætte ad den vej, men det bliver mere og mere omkostningsfuldt for erhvervslivet, for landbruget og for den enkelte dansker. Og derfor bliver vi nødt til i den fremtidige klimadiskussion at have flere bud på, hvordan det faktisk kan lade sig gøre, uden at det svækker Danmarks konkurrenceevne eller betyder, at arbejdspladser bare flytter ud af vores land.",0.1951219512195122,False
808,89359,evasion,5F0GOPY8,V8LMMQZN,"Vi har tænkt os at fortsætte ad den vej, men det bliver mere og mere omkostningsfuldt for erhvervslivet, for landbruget og for den enkelte dansker. Og derfor bliver vi nødt til i den fremtidige klimadiskussion at have flere bud på, hvordan det faktisk kan lade sig gøre, uden at det svækker Danmarks konkurrenceevne eller betyder, at arbejdspladser bare flytter ud af vores land.","eg tænker, det er utrolig vigtigt, når vi diskuterer nogle af de grundlæggende strukturer på arbejdsmarkedet, at vi ikke gør det på baggrund af enkeltsager, som man altid kan få sympati for. For selvfølgelig tænker man instinktivt, når man ser forsiden af Ekstra Bladet om en kvinde, der vælger at arbejde ekstra, fordi der er corona: Hvorfor i alverden skal den kvindes mand så trækkes i sin førtidspension? Det er jo, fordi vi har et gammelt hæderkronet princip i Danmark om, at hvis man kan forsørge sig selv, skal man gøre det",0.1487603305785124,False
809,89359,evasion,5F0GOPY8,V8LMMQZN,"Vi har tænkt os at fortsætte ad den vej, men det bliver mere og mere omkostningsfuldt for erhvervslivet, for landbruget og for den enkelte dansker. Og derfor bliver vi nødt til i den fremtidige klimadiskussion at have flere bud på, hvordan det faktisk kan lade sig gøre, uden at det svækker Danmarks konkurrenceevne eller betyder, at arbejdspladser bare flytter ud af vores land.","hvis man kan forsørge sig selv og sin husstand – det gælder i hvert fald for en del af de sociale ydelser – så skal man gøre det, før man søger hjælp hos det offentlige. Og jeg vil, selv om jeg har al mulig sympati for den konkrete sag, egentlig gerne holde fast i idéen om, at man i Danmark forsørger sig selv og sin familie, hvis man overhovedet kan.",0.2095238095238095,False
810,89359,evasion,5F0GOPY8,V8LMMQZN,"Vi har tænkt os at fortsætte ad den vej, men det bliver mere og mere omkostningsfuldt for erhvervslivet, for landbruget og for den enkelte dansker. Og derfor bliver vi nødt til i den fremtidige klimadiskussion at have flere bud på, hvordan det faktisk kan lade sig gøre, uden at det svækker Danmarks konkurrenceevne eller betyder, at arbejdspladser bare flytter ud af vores land.","I al respekt bliver jeg nødt til at være fuldstændig ærlig og sige, at jeg synes, det er begyndt at være for letkøbt med den der kritik på klimaområdet.",0.2105263157894736,False
811,89359,evasion,5F0GOPY8,V8LMMQZN,"Vi har tænkt os at fortsætte ad den vej, men det bliver mere og mere omkostningsfuldt for erhvervslivet, for landbruget og for den enkelte dansker. Og derfor bliver vi nødt til i den fremtidige klimadiskussion at have flere bud på, hvordan det faktisk kan lade sig gøre, uden at det svækker Danmarks konkurrenceevne eller betyder, at arbejdspladser bare flytter ud af vores land.","Vi har nu truffet rigtig mange beslutninger i fællesskab. Vi har tænkt os at fortsætte ad den vej, men det bliver mere og mere omkostningsfuldt for erhvervslivet, for landbruget og for den enkelte dansker. Og derfor bliver vi nødt til i den fremtidige klimadiskussion at have flere bud på, hvordan det faktisk kan lade sig gøre, uden at det svækker Danmarks konkurrenceevne eller betyder, at arbejdspladser bare flytter ud af vores land.",0.9444444444444444,True
812,89359,evasion,5F0GOPY8,V8LMMQZN,"For selvfølgelig tænker man instinktivt, når man ser forsiden af Ekstra Bladet om en kvinde, der vælger at arbejde ekstra, fordi der er corona: Hvorfor i alverden skal den kvindes mand så trækkes i sin førtidspension?","eg tænker, det er utrolig vigtigt, når vi diskuterer nogle af de grundlæggende strukturer på arbejdsmarkedet, at vi ikke gør det på baggrund af enkeltsager, som man altid kan få sympati for. For selvfølgelig tænker man instinktivt, når man ser forsiden af Ekstra Bladet om en kvinde, der vælger at arbejde ekstra, fordi der er corona: Hvorfor i alverden skal den kvindes mand så trækkes i sin førtidspension? Det er jo, fordi vi har et gammelt hæderkronet princip i Danmark om, at hvis man kan forsørge sig selv, skal man gøre det",0.6407766990291263,True
813,89359,evasion,5F0GOPY8,V8LMMQZN,"For selvfølgelig tænker man instinktivt, når man ser forsiden af Ekstra Bladet om en kvinde, der vælger at arbejde ekstra, fordi der er corona: Hvorfor i alverden skal den kvindes mand så trækkes i sin førtidspension?","hvis man kan forsørge sig selv og sin husstand – det gælder i hvert fald for en del af de sociale ydelser – så skal man gøre det, før man søger hjælp hos det offentlige. Og jeg vil, selv om jeg har al mulig sympati for den konkrete sag, egentlig gerne holde fast i idéen om, at man i Danmark forsørger sig selv og sin familie, hvis man overhovedet kan.",0.2298850574712643,False
